id,game_id,season_id,competition,team_id,opponent_team_id,is_home,points,points_attempted,fg_made,fg_attempted,fg_pct,three_made,three_attempted,three_pct,two_made,two_attempted,two_pct,ft_made,ft_attempted,ft_pct,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,fouls_committed,fouls_received,turnovers,dunks,plus_minus,efficiency,collective_offensive_rebounds,collective_defensive_rebounds,collective_total_rebounds,source_url,parse_model
7531,4325,16,NBB,36,31,0,62,157,21,54,38.9,10,33,30,11,21,52,10,16,63,26,11,37,15,4,0,24,20,18,1,0,61,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-r10-score-vasco-da-gama-71-x-62-pato-basquete/,classic
7532,4326,16,NBB,11,13,1,81,172,29,61,47.5,12,34,35,17,27,63,11,16,69,32,15,47,22,7,2,13,16,13,1,0,109,,,,https://lnb.com.br/noticias/nbb-2023-24-minas-tenis-clube-x-pinheiros/,classic
7533,4326,16,NBB,13,11,0,51,156,22,63,34.9,2,23,9,20,40,50,5,7,71,19,10,29,12,6,2,16,13,11,0,0,46,,,,https://lnb.com.br/noticias/nbb-2023-24-minas-tenis-clube-x-pinheiros/,classic
7534,4327,16,NBB,40,21,1,85,170,34,68,50,7,21,33,27,47,57,10,13,77,19,11,30,17,9,2,16,17,14,1,0,92,,,,https://lnb.com.br/noticias/nbb-caixa-uniao-corinthians-85-x-93-fortaleza/,classic
7535,4327,16,NBB,21,40,0,93,142,36,55,65.5,8,17,47,28,38,74,13,15,87,23,1,24,22,9,5,18,16,12,2,0,120,,,,https://lnb.com.br/noticias/nbb-caixa-uniao-corinthians-85-x-93-fortaleza/,classic
7536,4328,16,NBB,28,7,1,79,159,24,55,43.6,11,23,48,13,32,41,20,26,77,23,8,31,15,5,0,24,23,14,1,0,79,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-caxias-do-sul-x-sesi-franca/,classic
7537,4328,16,NBB,7,28,0,89,161,30,56,53.6,10,24,42,20,32,63,19,25,76,24,5,29,17,9,5,23,23,11,1,0,106,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-caxias-do-sul-x-sesi-franca/,classic
7538,4329,16,NBB,21,15,1,90,158,32,57,56.1,18,36,50,14,21,67,8,8,100,26,6,32,26,4,2,20,16,14,2,0,115,,,,https://lnb.com.br/noticias/playoffs-nbb-caixa-2023-24-fortaleza-b-c-90-x-66-coop-sao-jose-oitavas-de-final-jogo-2/,classic
7539,4329,16,NBB,15,21,0,66,168,24,59,40.7,10,30,33,14,29,48,8,20,40,18,12,30,16,6,0,16,20,11,3,0,60,,,,https://lnb.com.br/noticias/playoffs-nbb-caixa-2023-24-fortaleza-b-c-90-x-66-coop-sao-jose-oitavas-de-final-jogo-2/,classic
7540,4330,16,NBB,3,36,1,71,169,23,58,39.7,8,25,32,15,33,45,17,28,61,29,11,40,15,10,2,22,24,11,2,0,81,,,,https://lnb.com.br/noticias/playoffs-nbb-caixa-2023-24-bauru-basket-71-x-62-pato-basquete-oitavas-de-final-jogo-2/,classic
7541,4330,16,NBB,36,3,0,62,167,22,61,36.1,4,26,15,18,35,51,14,19,74,30,13,43,13,8,2,24,22,16,1,0,68,,,,https://lnb.com.br/noticias/playoffs-nbb-caixa-2023-24-bauru-basket-71-x-62-pato-basquete-oitavas-de-final-jogo-2/,classic
7542,4331,16,NBB,7,11,1,82,155,29,57,50.9,8,21,38,21,36,58,16,20,80,26,9,35,13,2,0,20,22,10,1,0,90,,,,https://lnb.com.br/noticias/playoffs-nbb-caixa-2023-24-sesi-franca-82-x-76-minas-t-c-semifinal-jogo-5/,classic
7543,4331,16,NBB,11,7,0,76,168,27,62,43.5,11,30,37,16,32,50,11,14,79,21,8,29,14,4,4,22,20,9,1,0,80,,,,https://lnb.com.br/noticias/playoffs-nbb-caixa-2023-24-sesi-franca-82-x-76-minas-t-c-semifinal-jogo-5/,classic
7544,4332,16,NBB,15,21,1,78,175,31,67,46.3,8,27,30,23,40,58,8,14,57,28,4,32,17,7,0,24,20,14,0,0,78,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-coop-sao-jose-78-x-82-fortaleza-basquete-cearense/,classic
7545,4332,16,NBB,21,15,0,82,158,28,56,50,7,17,41,21,39,54,19,29,66,32,6,38,18,5,4,21,22,16,2,0,93,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-coop-sao-jose-78-x-82-fortaleza-basquete-cearense/,classic
7546,4333,16,NBB,22,38,1,68,149,24,56,42.9,11,23,48,13,33,39,9,14,64,22,10,32,19,7,1,20,15,16,0,0,74,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-mogi-basquete-68-x-82-unifacisa/,classic
7547,4333,16,NBB,38,22,0,82,159,29,58,50,9,26,35,20,32,63,15,17,88,24,9,33,20,13,2,15,19,12,3,0,107,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-mogi-basquete-68-x-82-unifacisa/,classic
7548,4334,16,NBB,6,3,1,89,176,31,64,48.4,10,29,34,21,35,60,17,19,89,27,14,41,23,7,1,20,19,14,1,0,112,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-flamengo-89-x-73-bauru-basket/,classic
7549,4334,16,NBB,3,6,0,73,157,26,57,45.6,11,27,41,15,30,50,10,16,63,20,5,25,16,8,1,19,19,12,1,0,74,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-flamengo-89-x-73-bauru-basket/,classic
7550,4335,16,NBB,15,31,1,83,165,31,64,48.4,11,25,44,20,39,51,10,12,83,29,11,40,19,10,2,16,17,19,0,0,100,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-coop-sao-jose-83-x-71-r10-score-vasco-da-gama/,classic
7551,4335,16,NBB,31,15,0,71,173,26,67,38.8,9,25,36,17,42,40,10,14,71,20,14,34,16,12,5,18,16,20,0,0,73,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-coop-sao-jose-83-x-71-r10-score-vasco-da-gama/,classic
7552,4336,16,NBB,12,22,1,92,169,36,65,55.4,9,25,36,27,40,68,11,14,79,25,11,36,26,13,3,25,19,15,2,0,123,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-paulistano-92-x-78-mogi-basquete/,classic
7553,4336,16,NBB,22,12,0,78,155,26,57,45.6,6,15,40,20,42,48,20,26,77,20,9,29,21,5,0,20,23,15,1,0,81,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-paulistano-92-x-78-mogi-basquete/,classic
7554,4337,16,NBB,11,28,1,84,183,31,70,44.3,9,24,38,22,46,48,13,19,68,34,18,52,22,6,3,20,20,12,2,0,110,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-minas-tenis-clube-84-x-55-caxias-do-sul-basquete/,classic
7555,4337,16,NBB,28,11,0,55,159,19,57,33.3,6,24,25,13,33,39,11,21,52,22,6,28,16,8,5,20,17,17,4,0,47,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-minas-tenis-clube-84-x-55-caxias-do-sul-basquete/,classic
7556,4338,16,NBB,36,40,1,79,156,28,56,50,6,21,29,22,35,63,17,23,74,34,11,45,12,4,1,15,24,14,1,0,93,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-pato-basquete-79-x-63-uniao-corinthians/,classic
7557,4338,16,NBB,40,36,0,63,177,25,68,36.8,7,32,22,18,36,50,6,9,67,20,10,30,17,4,0,24,15,10,1,0,58,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-pato-basquete-79-x-63-uniao-corinthians/,classic
7558,4339,16,NBB,21,39,1,87,156,35,62,56.5,8,20,40,27,42,64,9,12,75,33,13,46,14,8,3,19,16,19,4,0,109,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-fortaleza-b-c-87-x-76-cerrado-basquete/,classic
7559,4339,16,NBB,39,21,0,76,176,28,68,41.2,11,28,39,17,40,43,9,12,75,17,10,27,14,13,1,16,19,10,1,0,78,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-fortaleza-b-c-87-x-76-cerrado-basquete/,classic
7560,4340,16,NBB,38,34,1,93,175,35,65,53.8,15,34,44,20,31,65,8,11,73,35,7,42,26,8,2,12,13,15,0,0,123,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-unifacisa-93-x-69-brb-brasilia/,classic
7561,4340,16,NBB,34,38,0,69,170,28,68,41.2,8,28,29,20,40,50,5,6,83,22,6,28,14,5,0,13,12,13,2,0,62,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-unifacisa-93-x-69-brb-brasilia/,classic
7562,4341,16,NBB,35,31,1,78,162,25,57,43.9,9,24,38,16,33,48,19,24,79,24,4,28,16,6,0,19,22,8,1,0,83,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-corinthians-78-x-80-r10-score-vasco-da-gama/,classic
7563,4341,16,NBB,31,35,0,80,178,30,67,44.8,8,29,28,22,38,58,12,15,80,29,15,44,16,5,1,22,19,13,1,0,93,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-corinthians-78-x-80-r10-score-vasco-da-gama/,classic
7564,4342,16,NBB,13,6,1,83,170,32,65,49.2,8,26,31,24,39,62,11,14,79,27,15,42,16,6,6,22,13,19,3,0,98,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-pinheiros-83-x-88-flamengo/,classic
7565,4342,16,NBB,6,13,0,88,171,30,62,48.4,12,24,50,18,38,47,16,23,70,18,9,27,21,10,1,13,22,11,1,0,97,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-pinheiros-83-x-88-flamengo/,classic
7566,4343,16,NBB,37,15,1,78,167,25,56,44.6,10,31,32,15,25,60,18,24,75,23,6,29,19,9,2,15,22,11,1,0,89,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-sao-paulo-78-x-74-coop-sao-jose/,classic
7567,4343,16,NBB,15,37,0,74,170,26,64,40.6,10,27,37,16,37,43,12,15,80,28,15,43,21,8,1,22,15,15,2,0,91,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-sao-paulo-78-x-74-coop-sao-jose/,classic
7568,4344,16,NBB,40,38,1,98,179,39,71,54.9,6,18,33,33,53,62,14,19,74,30,8,38,23,7,3,22,17,7,3,0,125,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-uniao-corinthians-x-unifacisa/,classic
7569,4344,16,NBB,38,40,0,92,206,30,73,41.1,12,38,32,18,35,51,20,22,91,25,12,37,16,5,2,19,21,9,1,0,98,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-uniao-corinthians-x-unifacisa/,classic
7570,4345,16,NBB,34,3,1,84,183,27,65,41.5,13,30,43,14,35,40,17,23,74,24,7,31,8,6,1,16,19,11,0,0,75,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-rbr-brasilia-84-x-103-bauru-basket/,classic
7571,4345,16,NBB,3,34,0,103,182,40,70,57.1,16,32,50,24,38,63,7,10,70,32,7,39,31,8,2,19,15,10,1,0,140,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-rbr-brasilia-84-x-103-bauru-basket/,classic
7572,4346,16,NBB,36,35,1,100,183,37,67,55.2,15,33,45,22,34,65,11,16,69,30,8,38,14,4,2,19,15,11,2,0,112,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-pato-basquete-100-x-87-corinthians/,classic
7573,4346,16,NBB,35,36,0,87,183,32,68,47.1,8,28,29,24,40,60,15,19,79,23,8,31,18,5,0,16,19,8,4,0,93,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-pato-basquete-100-x-87-corinthians/,classic
7574,4347,16,NBB,31,12,1,73,152,27,55,49.1,10,26,38,17,29,59,9,16,56,23,7,30,21,10,4,20,21,18,1,0,85,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-r10-score-vasco-73-x-70-paulistano/,classic
7575,4347,16,NBB,12,31,0,70,153,25,58,43.1,8,21,38,17,37,46,12,16,75,24,11,35,15,10,0,21,19,18,1,0,75,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-r10-score-vasco-73-x-70-paulistano/,classic
7576,4348,16,NBB,6,37,1,88,175,31,63,49.2,15,36,42,16,27,59,11,13,85,20,10,30,18,11,1,16,14,12,2,0,102,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-flamengo-x-sao-paulo/,classic
7577,4348,16,NBB,37,6,0,78,155,27,57,47.4,16,32,50,11,25,44,8,9,89,21,10,31,20,7,2,17,15,18,0,0,89,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-flamengo-x-sao-paulo/,classic
7578,4349,16,NBB,40,32,1,82,159,31,62,50,8,20,40,23,42,55,12,15,80,25,7,32,11,6,1,20,21,11,1,0,87,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-uniao-corinthians-82-x-78-botafogo/,classic
7579,4349,16,NBB,32,40,0,78,165,30,62,48.4,6,21,29,24,41,59,12,20,60,26,11,37,16,5,2,22,20,13,0,0,85,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-uniao-corinthians-82-x-78-botafogo/,classic
7580,4350,16,NBB,39,22,1,70,168,26,63,41.3,6,25,24,20,38,53,12,17,71,28,12,40,18,7,0,13,20,10,1,0,83,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-cerrado-70-x-62-mogi-basquete/,classic
7581,4350,16,NBB,22,39,0,62,162,24,60,40,9,34,26,15,26,58,5,8,63,25,11,36,18,6,0,20,13,13,1,0,70,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-cerrado-70-x-62-mogi-basquete/,classic
7582,4351,16,NBB,40,12,1,51,141,19,55,34.5,2,19,11,17,36,47,11,12,92,25,11,36,8,5,2,20,19,13,1,0,52,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-uniao-corinthians-x-paulistano/,classic
7583,4351,16,NBB,12,40,0,63,166,21,60,35,7,25,28,14,35,40,14,21,67,24,17,41,10,7,3,19,20,10,1,0,68,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-uniao-corinthians-x-paulistano/,classic
7584,4352,16,NBB,28,37,1,79,158,27,58,46.6,10,21,48,17,37,46,15,21,71,22,7,29,20,9,1,24,22,14,3,0,87,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-caxias-do-sul-x-sao-paulo/,classic
7585,4352,16,NBB,37,28,0,84,162,26,54,48.1,7,22,32,19,32,59,25,32,78,27,10,37,15,8,4,23,23,13,2,0,100,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-caxias-do-sul-x-sao-paulo/,classic
7586,4353,16,NBB,7,3,1,97,173,35,64,54.7,19,34,56,16,30,53,8,11,73,34,6,40,25,5,2,25,17,13,0,0,124,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-sesi-franca-97-x-75-bauru-basket/,classic
7587,4353,16,NBB,3,7,0,75,187,28,69,40.6,7,29,24,21,40,53,12,20,60,23,10,33,12,6,2,17,25,9,1,0,70,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-sesi-franca-97-x-75-bauru-basket/,classic
7588,4354,16,NBB,32,15,1,90,209,31,74,41.9,6,34,18,25,40,63,22,27,81,22,11,33,16,10,2,27,26,13,1,0,90,,,,https://lnb.com.br/noticias/nbb-2023-24-botafogo-x-coop-sao-jose/,classic
7589,4354,16,NBB,15,32,0,93,174,27,56,48.2,10,27,37,17,29,59,29,35,83,29,10,39,27,6,3,27,24,22,5,0,111,,,,https://lnb.com.br/noticias/nbb-2023-24-botafogo-x-coop-sao-jose/,classic
7590,4355,16,NBB,7,11,1,95,169,30,59,50.8,21,34,62,9,25,36,14,17,82,27,6,33,22,4,1,18,18,10,3,0,113,,,,https://lnb.com.br/noticias/nbb-2023-24-sesi-franca-x-minas-tenis-clube/,classic
7591,4355,16,NBB,11,7,0,94,204,36,75,48,12,39,31,24,36,67,10,15,67,23,14,37,9,5,0,20,17,5,2,0,96,,,,https://lnb.com.br/noticias/nbb-2023-24-sesi-franca-x-minas-tenis-clube/,classic
7592,4356,16,NBB,37,13,1,79,160,28,58,48.3,10,26,38,18,32,56,13,18,72,29,7,36,20,4,2,22,20,16,3,0,90,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-sao-paulo-x-pinheiros/,classic
7593,4356,16,NBB,13,37,0,74,178,24,62,38.7,10,34,29,14,28,50,16,20,80,25,8,33,21,6,1,21,19,11,0,0,82,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-sao-paulo-x-pinheiros/,classic
7594,4357,16,NBB,6,22,1,77,168,25,59,42.4,9,27,33,16,32,50,18,23,78,31,11,42,17,10,1,15,21,11,0,0,97,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-flamengo-x-mogi-basquete/,classic
7595,4357,16,NBB,22,6,0,49,147,17,54,31.5,4,20,20,13,34,38,11,19,58,25,8,33,15,8,1,23,14,16,1,0,45,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-flamengo-x-mogi-basquete/,classic
7596,4358,16,NBB,40,7,1,84,194,33,77,42.9,9,26,35,24,51,47,9,14,64,22,15,37,19,5,1,27,17,9,1,0,88,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-uniao-corinthians-84-x-96-sesi-franca/,classic
7597,4358,16,NBB,7,40,0,96,178,33,64,51.6,9,23,39,24,41,59,21,27,78,32,11,43,20,2,1,17,27,12,0,0,113,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-uniao-corinthians-84-x-96-sesi-franca/,classic
7598,4359,16,NBB,32,3,1,83,179,27,61,44.3,7,28,25,20,33,61,22,29,76,22,13,35,18,6,1,21,23,15,0,0,87,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-botafogo-83-x-80-bauru-basket/,classic
7599,4359,16,NBB,3,32,0,80,178,29,64,45.3,12,36,33,17,28,61,10,14,71,25,14,39,20,6,3,23,20,18,1,0,91,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-botafogo-83-x-80-bauru-basket/,classic
7600,4360,16,NBB,11,38,1,85,177,27,62,43.5,12,31,39,15,31,48,19,22,86,24,9,33,28,4,2,16,18,11,2,0,103,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-minas-tenis-clube-85-x-82-unifacisa/,classic
7601,4360,16,NBB,38,11,0,82,159,29,59,49.2,9,23,39,20,36,56,15,18,83,26,6,32,16,7,1,20,15,11,1,0,94,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-minas-tenis-clube-85-x-82-unifacisa/,classic
7602,4361,16,NBB,36,21,1,75,181,30,71,42.3,8,28,29,22,43,51,7,11,64,24,12,36,15,7,1,17,13,6,2,0,83,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-pato-basquete-75-x-76-fortaleza-b-c/,classic
7603,4361,16,NBB,21,36,0,76,152,30,59,50.8,10,25,40,20,34,59,6,9,67,31,6,37,18,2,3,13,17,11,2,0,93,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-pato-basquete-75-x-76-fortaleza-b-c/,classic
7604,4362,16,NBB,12,15,1,92,175,34,64,53.1,10,27,37,24,37,65,14,20,70,26,8,34,21,10,0,23,23,14,3,0,107,,,,https://lnb.com.br/noticias/nbb-2023-24-paulistano-92-x-79-sao-jose/,classic
7605,4362,16,NBB,15,12,0,79,161,27,59,45.8,6,18,33,21,41,51,19,25,76,25,7,32,10,6,3,23,22,18,0,0,74,,,,https://lnb.com.br/noticias/nbb-2023-24-paulistano-92-x-79-sao-jose/,classic
7606,4363,16,NBB,35,6,1,72,172,24,61,39.3,9,30,30,15,31,48,15,20,75,22,13,35,19,3,5,22,16,15,0,0,77,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-corinthians-75-x-92-flamengo/,classic
7607,4363,16,NBB,6,35,0,95,169,32,60,53.3,14,27,52,18,33,55,17,22,77,26,9,35,20,9,2,16,22,10,1,0,118,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-corinthians-75-x-92-flamengo/,classic
7608,4364,16,NBB,11,40,1,95,174,32,59,54.2,7,20,35,25,39,64,24,36,67,40,9,49,20,6,3,23,27,17,2,0,117,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-minas-95-x-71-uniao-corinthians/,classic
7609,4364,16,NBB,40,11,0,71,214,23,75,30.7,12,43,28,11,32,34,13,21,62,25,14,39,16,11,2,28,22,11,1,0,68,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-minas-95-x-71-uniao-corinthians/,classic
7610,4365,16,NBB,36,28,1,78,176,30,68,44.1,13,30,43,17,38,45,5,10,50,21,17,38,10,6,3,25,17,10,0,0,82,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-pato-basquete-78-x-74-caxias-do-sul-basquete/,classic
7611,4365,16,NBB,28,36,0,74,151,24,51,47.1,9,25,36,15,26,58,17,24,71,22,9,31,11,4,1,18,24,15,3,0,72,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-pato-basquete-78-x-74-caxias-do-sul-basquete/,classic
7612,4366,16,NBB,21,34,1,83,166,29,60,48.3,3,21,14,26,39,67,22,25,88,31,9,40,18,4,0,18,19,10,3,0,101,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-fortaleza-b-c-83-x-73-brb-brasilia/,classic
7613,4366,16,NBB,34,21,0,73,168,28,64,43.8,8,24,33,20,40,50,9,16,56,22,9,31,14,8,0,19,18,12,2,0,71,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-fortaleza-b-c-83-x-73-brb-brasilia/,classic
7614,4367,16,NBB,38,39,1,92,173,38,68,55.9,12,31,39,26,37,70,4,6,67,26,10,36,22,11,4,12,10,17,0,0,116,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-unifacisa-92-x-80-cerrado-basquete/,classic
7615,4367,16,NBB,39,38,0,80,169,34,69,49.3,8,20,40,26,49,53,4,11,36,21,11,32,14,13,2,10,11,17,1,0,82,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-unifacisa-92-x-80-cerrado-basquete/,classic
7616,4368,16,NBB,13,32,1,84,192,26,65,40,13,36,36,13,29,45,19,26,73,29,9,38,12,3,5,25,28,13,0,0,83,,,,https://lnb.com.br/noticias/nbb-2023-24-pinheiros-84-x-88-botafogo/,classic
7617,4368,16,NBB,32,13,0,88,181,31,64,48.4,8,25,32,23,39,59,18,28,64,32,10,42,21,8,4,29,25,13,0,0,107,,,,https://lnb.com.br/noticias/nbb-2023-24-pinheiros-84-x-88-botafogo/,classic
7618,4369,16,NBB,37,22,1,61,161,18,55,32.7,5,22,23,13,33,39,20,29,69,31,12,43,10,6,3,16,21,10,1,0,67,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-sao-paulo-61-x-63-mogi-basquete/,classic
7619,4369,16,NBB,22,37,0,63,164,22,57,38.6,9,30,30,13,27,48,10,20,50,29,8,37,17,6,1,22,15,8,0,0,71,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-sao-paulo-61-x-63-mogi-basquete/,classic
7620,4370,16,NBB,11,35,1,91,175,35,67,52.2,12,31,39,23,36,64,9,10,90,29,8,37,22,12,2,15,11,12,2,0,119,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-minas-tenis-clube-91-x-73-corinthians/,classic
7621,4370,16,NBB,35,11,0,73,160,30,62,48.4,10,28,36,20,34,59,3,8,38,24,5,29,20,8,1,11,14,15,1,0,79,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-minas-tenis-clube-91-x-73-corinthians/,classic
7622,4371,16,NBB,36,13,1,83,176,25,60,41.7,9,24,38,16,36,44,24,32,75,23,11,34,12,6,1,21,23,9,1,0,84,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-pato-basquete-83-x-79-pinheiros/,classic
7623,4371,16,NBB,13,36,0,79,166,28,61,45.9,10,25,40,18,36,50,13,19,68,25,11,36,16,4,1,24,21,14,1,0,83,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-pato-basquete-83-x-79-pinheiros/,classic
7624,4372,16,NBB,31,37,1,70,192,24,71,33.8,5,31,16,19,40,48,17,19,89,24,13,37,16,7,4,23,18,8,4,0,77,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-r10-score-vasco-x-sao-paulo/,classic
7625,4372,16,NBB,37,31,0,80,158,27,58,46.6,10,24,42,17,34,50,16,18,89,34,6,40,15,6,3,20,22,13,0,0,98,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-r10-score-vasco-x-sao-paulo/,classic
7626,4373,16,NBB,40,31,1,65,162,17,56,30.4,9,22,41,8,34,24,22,28,79,24,11,35,11,9,1,19,27,17,0,0,59,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-uniao-corinthians-65-x-74-r10-score-vasco-da-gama/,classic
7627,4373,16,NBB,31,40,0,74,153,28,57,49.1,7,23,30,21,34,62,11,16,69,29,8,37,14,10,5,27,18,18,0,0,88,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-uniao-corinthians-65-x-74-r10-score-vasco-da-gama/,classic
7628,4374,16,NBB,28,32,1,74,164,23,54,42.6,6,26,23,17,28,61,22,30,73,20,6,26,17,10,2,21,27,10,1,0,80,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-caxias-do-sul-74-x-67-botafogo/,classic
7629,4374,16,NBB,32,28,0,67,143,24,52,46.2,5,20,25,19,32,59,14,19,74,29,10,39,13,2,1,28,21,22,1,0,67,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-caxias-do-sul-74-x-67-botafogo/,classic
7630,4375,16,NBB,34,22,1,81,166,27,61,44.3,9,19,47,18,42,43,18,25,72,25,9,34,15,9,3,30,23,11,1,0,90,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-brb-brasilia-81-x-80-mogi-basquete/,classic
7631,4375,16,NBB,22,34,0,80,163,25,51,49,6,24,25,19,27,70,24,37,65,27,8,35,14,5,1,23,30,14,0,0,82,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-brb-brasilia-81-x-80-mogi-basquete/,classic
7632,4376,16,NBB,35,13,1,94,188,34,68,50,10,29,34,24,39,62,16,23,70,24,13,37,21,6,2,18,20,9,2,0,110,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-corinthians-94-x-92-pinheiros/,classic
7633,4376,16,NBB,13,35,0,92,185,33,65,50.8,13,35,37,20,30,67,13,20,65,24,10,34,18,2,1,20,18,9,0,0,99,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-corinthians-94-x-92-pinheiros/,classic
7634,4377,16,NBB,28,12,1,65,162,22,60,36.7,6,23,26,16,37,43,15,19,79,21,13,34,11,8,1,17,20,20,1,0,57,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-caxias-do-sul-basquete-65-x-81-paulistano/,classic
7635,4377,16,NBB,12,28,0,81,155,32,61,52.5,6,16,38,26,45,58,11,17,65,28,10,38,15,10,3,20,15,15,4,0,97,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-caxias-do-sul-basquete-65-x-81-paulistano/,classic
7636,4378,16,NBB,40,37,1,74,164,28,60,46.7,12,34,35,16,26,62,6,10,60,20,12,32,17,5,0,20,14,13,0,0,79,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-uniao-corinthians-74-x-81-sao-paulo/,classic
7637,4378,16,NBB,37,40,0,81,146,32,57,56.1,5,17,29,27,40,68,12,15,80,22,6,28,17,8,1,14,20,8,2,0,99,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-uniao-corinthians-74-x-81-sao-paulo/,classic
7638,4379,16,NBB,12,34,1,95,166,37,62,59.7,12,26,46,25,36,69,9,16,56,35,11,46,27,4,2,14,16,12,3,0,130,,,,https://lnb.com.br/noticias/nbb-caixa-2023-24-paulistano-corpe-95-x-50-brb-brasilia/,classic
